Dove;Circoscrizione;Collegio plurinominale;Lista;Candidato
CAMERA DEI DEPUTATI;PIEMONTE 1;PIEMONTE 1 - P01;ITALIA SOVRANA E POPOLARE;MARCO RIZZO
CAMERA DEI DEPUTATI;PIEMONTE 1;PIEMONTE 1 - P01;ITALIA SOVRANA E POPOLARE;DANIELA TALARICO
CAMERA DEI DEPUTATI;PIEMONTE 1;PIEMONTE 1 - P01;ITALIA SOVRANA E POPOLARE;CLAUDIO MESSORA
CAMERA DEI DEPUTATI;PIEMONTE 1;PIEMONTE 1 - P01;ITALIA SOVRANA E POPOLARE;DANIELA LAURA TEODORI
CAMERA DEI DEPUTATI;PIEMONTE 1;PIEMONTE 1 - P02;ITALIA SOVRANA E POPOLARE;FRANCESCO TOSCANO
CAMERA DEI DEPUTATI;PIEMONTE 1;PIEMONTE 1 - P02;ITALIA SOVRANA E POPOLARE;DOMENICA FOLLINO
CAMERA DEI DEPUTATI;PIEMONTE 1;PIEMONTE 1 - P02;ITALIA SOVRANA E POPOLARE;PAOLO BORGOGNONE
CAMERA DEI DEPUTATI;PIEMONTE 1;PIEMONTE 1 - P02;ITALIA SOVRANA E POPOLARE;ELISA BONDA
CAMERA DEI DEPUTATI;PIEMONTE 2;PIEMONTE 2 - P01;ITALIA SOVRANA E POPOLARE;BIANCA LAURA GRANATO
CAMERA DEI DEPUTATI;PIEMONTE 2;PIEMONTE 2 - P01;ITALIA SOVRANA E POPOLARE;MATTIA BIANCHI
CAMERA DEI DEPUTATI;PIEMONTE 2;PIEMONTE 2 - P01;ITALIA SOVRANA E POPOLARE;MARIA ROSA LORIGA
CAMERA DEI DEPUTATI;PIEMONTE 2;PIEMONTE 2 - P01;ITALIA SOVRANA E POPOLARE;CLAUDIO MESSORA
CAMERA DEI DEPUTATI;PIEMONTE 2;PIEMONTE 2 - P02;ITALIA SOVRANA E POPOLARE;CLAUDIO MESSORA
CAMERA DEI DEPUTATI;PIEMONTE 2;PIEMONTE 2 - P02;ITALIA SOVRANA E POPOLARE;DANIELA TALARICO
CAMERA DEI DEPUTATI;PIEMONTE 2;PIEMONTE 2 - P02;ITALIA SOVRANA E POPOLARE;ROBERTO DI PRIMA
CAMERA DEI DEPUTATI;PIEMONTE 2;PIEMONTE 2 - P02;ITALIA SOVRANA E POPOLARE;ANNA MARIA OTTAVIANO IVOLI
CAMERA DEI DEPUTATI;LOMBARDIA 1;LOMBARDIA 1 - P01;ITALIA SOVRANA E POPOLARE;FRANCESCO TOSCANO
CAMERA DEI DEPUTATI;LOMBARDIA 1;LOMBARDIA 1 - P01;ITALIA SOVRANA E POPOLARE;DANIELA MOSCA
CAMERA DEI DEPUTATI;LOMBARDIA 1;LOMBARDIA 1 - P01;ITALIA SOVRANA E POPOLARE;GENNARO NICOLA VEDOVINO
CAMERA DEI DEPUTATI;LOMBARDIA 1;LOMBARDIA 1 - P01;ITALIA SOVRANA E POPOLARE;PATRIZIA CHIARA PEDRANI
CAMERA DEI DEPUTATI;LOMBARDIA 1;LOMBARDIA 1 - P02;ITALIA SOVRANA E POPOLARE;MARCO RIZZO
CAMERA DEI DEPUTATI;LOMBARDIA 1;LOMBARDIA 1 - P02;ITALIA SOVRANA E POPOLARE;ANTONELLA D'ANGELI
CAMERA DEI DEPUTATI;LOMBARDIA 1;LOMBARDIA 1 - P02;ITALIA SOVRANA E POPOLARE;MATTIA BIANCHI
CAMERA DEI DEPUTATI;LOMBARDIA 1;LOMBARDIA 1 - P02;ITALIA SOVRANA E POPOLARE;YADIANY BUENO GONZALEZ
CAMERA DEI DEPUTATI;LOMBARDIA 2;LOMBARDIA 2 - P01;ITALIA SOVRANA E POPOLARE;DANIELA MOSCA
CAMERA DEI DEPUTATI;LOMBARDIA 2;LOMBARDIA 2 - P01;ITALIA SOVRANA E POPOLARE;GENNARO NICOLA VEDOVINO
CAMERA DEI DEPUTATI;LOMBARDIA 2;LOMBARDIA 2 - P01;ITALIA SOVRANA E POPOLARE;PAOLA BARALDI
CAMERA DEI DEPUTATI;LOMBARDIA 2;LOMBARDIA 2 - P01;ITALIA SOVRANA E POPOLARE;FRANCESCO LIZIO
CAMERA DEI DEPUTATI;LOMBARDIA 2;LOMBARDIA 2 - P02;ITALIA SOVRANA E POPOLARE;ANTONELLO CRESTI
CAMERA DEI DEPUTATI;LOMBARDIA 2;LOMBARDIA 2 - P02;ITALIA SOVRANA E POPOLARE;DANIELA MOSCA
CAMERA DEI DEPUTATI;LOMBARDIA 2;LOMBARDIA 2 - P02;ITALIA SOVRANA E POPOLARE;LORENZO MICHELE LAMBRUGHI
CAMERA DEI DEPUTATI;LOMBARDIA 2;LOMBARDIA 2 - P02;ITALIA SOVRANA E POPOLARE;IVANA COSTA
CAMERA DEI DEPUTATI;LOMBARDIA 3;LOMBARDIA 3 - P01;ITALIA SOVRANA E POPOLARE;LUCIANO FRANCESCO RUFO TOVAGLIERI
CAMERA DEI DEPUTATI;LOMBARDIA 3;LOMBARDIA 3 - P01;ITALIA SOVRANA E POPOLARE;VALERIA SORU
CAMERA DEI DEPUTATI;LOMBARDIA 3;LOMBARDIA 3 - P01;ITALIA SOVRANA E POPOLARE;PAOLO EMILIO BOGNI
CAMERA DEI DEPUTATI;LOMBARDIA 3;LOMBARDIA 3 - P01;ITALIA SOVRANA E POPOLARE;CAOLI BERNI
CAMERA DEI DEPUTATI;LOMBARDIA 3;LOMBARDIA 3 - P02;ITALIA SOVRANA E POPOLARE;BIANCA LAURA GRANATO
CAMERA DEI DEPUTATI;LOMBARDIA 3;LOMBARDIA 3 - P02;ITALIA SOVRANA E POPOLARE;ARTURO FERRARA
CAMERA DEI DEPUTATI;LOMBARDIA 3;LOMBARDIA 3 - P02;ITALIA SOVRANA E POPOLARE;MILA RIBELLI LIBERO
CAMERA DEI DEPUTATI;LOMBARDIA 3;LOMBARDIA 3 - P02;ITALIA SOVRANA E POPOLARE;ERNESTO TAVERI
CAMERA DEI DEPUTATI;LOMBARDIA 4;LOMBARDIA 4 - P01;ITALIA SOVRANA E POPOLARE;GIOVANNA CORICCIATI
CAMERA DEI DEPUTATI;LOMBARDIA 4;LOMBARDIA 4 - P01;ITALIA SOVRANA E POPOLARE;STEFANO D'ANDREA
CAMERA DEI DEPUTATI;LOMBARDIA 4;LOMBARDIA 4 - P01;ITALIA SOVRANA E POPOLARE;ELENA MAESTRI
CAMERA DEI DEPUTATI;LOMBARDIA 4;LOMBARDIA 4 - P01;ITALIA SOVRANA E POPOLARE;SIMONE GARILLI
CAMERA DEI DEPUTATI;VENETO 1;VENETO 1 - P01;ITALIA SOVRANA E POPOLARE;GIORGIO BIANCHI
CAMERA DEI DEPUTATI;VENETO 1;VENETO 1 - P01;ITALIA SOVRANA E POPOLARE;LUCIA MARTA NARDO
CAMERA DEI DEPUTATI;VENETO 1;VENETO 1 - P01;ITALIA SOVRANA E POPOLARE;DEVIS BONALDO
CAMERA DEI DEPUTATI;VENETO 1;VENETO 1 - P01;ITALIA SOVRANA E POPOLARE;CAROLINA PATIERNO
CAMERA DEI DEPUTATI;VENETO 2;VENETO 2 - P01;ITALIA SOVRANA E POPOLARE;LUCIA MARTA NARDO
CAMERA DEI DEPUTATI;VENETO 2;VENETO 2 - P01;ITALIA SOVRANA E POPOLARE;ADRIANO LONGO
CAMERA DEI DEPUTATI;VENETO 2;VENETO 2 - P01;ITALIA SOVRANA E POPOLARE;ROSANNA GOLINO
CAMERA DEI DEPUTATI;VENETO 2;VENETO 2 - P01;ITALIA SOVRANA E POPOLARE;GIORGIO STOCCO
CAMERA DEI DEPUTATI;VENETO 2;VENETO 2 - P02;ITALIA SOVRANA E POPOLARE;BIANCA LAURA GRANATO
CAMERA DEI DEPUTATI;VENETO 2;VENETO 2 - P02;ITALIA SOVRANA E POPOLARE;MARIO GALLO
CAMERA DEI DEPUTATI;VENETO 2;VENETO 2 - P02;ITALIA SOVRANA E POPOLARE;LUCIA MARTA NARDO
CAMERA DEI DEPUTATI;VENETO 2;VENETO 2 - P02;ITALIA SOVRANA E POPOLARE;ADRIANO LONGO
CAMERA DEI DEPUTATI;VENETO 2;VENETO 2 - P03;ITALIA SOVRANA E POPOLARE;GIOVANNA CORICCIATI
CAMERA DEI DEPUTATI;VENETO 2;VENETO 2 - P03;ITALIA SOVRANA E POPOLARE;DAVIDE VISIGALLI
CAMERA DEI DEPUTATI;VENETO 2;VENETO 2 - P03;ITALIA SOVRANA E POPOLARE;LUCIA MARTA NARDO
CAMERA DEI DEPUTATI;VENETO 2;VENETO 2 - P03;ITALIA SOVRANA E POPOLARE;DANIELE BUTTURINI
CAMERA DEI DEPUTATI;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;ITALIA SOVRANA E POPOLARE;PAMELA VOLPI
CAMERA DEI DEPUTATI;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;ITALIA SOVRANA E POPOLARE;MANUEL MARCONCINI
CAMERA DEI DEPUTATI;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;ITALIA SOVRANA E POPOLARE;LUCIA GIORDANI
CAMERA DEI DEPUTATI;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;ITALIA SOVRANA E POPOLARE;MARIO SOMMELLA
CAMERA DEI DEPUTATI;LIGURIA;LIGURIA - P01;ITALIA SOVRANA E POPOLARE;SILVIA STEFANI
CAMERA DEI DEPUTATI;LIGURIA;LIGURIA - P01;ITALIA SOVRANA E POPOLARE;DAVIDE VISIGALLI
CAMERA DEI DEPUTATI;LIGURIA;LIGURIA - P01;ITALIA SOVRANA E POPOLARE;FIORELLA AMORUSO
CAMERA DEI DEPUTATI;LIGURIA;LIGURIA - P01;ITALIA SOVRANA E POPOLARE;NICOLA RANNO
CAMERA DEI DEPUTATI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;ITALIA SOVRANA E POPOLARE;ANDREA IGOR CAMILLI
CAMERA DEI DEPUTATI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;ITALIA SOVRANA E POPOLARE;ARTEMISIA DE CHIARA
CAMERA DEI DEPUTATI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;ITALIA SOVRANA E POPOLARE;ROBERTO ANTOGNARELLI
CAMERA DEI DEPUTATI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;ITALIA SOVRANA E POPOLARE;SARA LUDOVICO
CAMERA DEI DEPUTATI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;ITALIA SOVRANA E POPOLARE;MARCO RIZZO
CAMERA DEI DEPUTATI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;ITALIA SOVRANA E POPOLARE;ANTONELLA D'ANGELI
CAMERA DEI DEPUTATI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;ITALIA SOVRANA E POPOLARE;ALBERTO LOMBARDO
CAMERA DEI DEPUTATI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;ITALIA SOVRANA E POPOLARE;BARBARA CAMONI
CAMERA DEI DEPUTATI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P03;ITALIA SOVRANA E POPOLARE;ANTONELLA D'ANGELI
CAMERA DEI DEPUTATI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P03;ITALIA SOVRANA E POPOLARE;ALBERTO LOMBARDO
CAMERA DEI DEPUTATI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P03;ITALIA SOVRANA E POPOLARE;SILVIA STEFANI
CAMERA DEI DEPUTATI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P03;ITALIA SOVRANA E POPOLARE;EMANUELE FERRARO
CAMERA DEI DEPUTATI;TOSCANA;TOSCANA - P01;ITALIA SOVRANA E POPOLARE;MARIANELLA FIORAVANTI
CAMERA DEI DEPUTATI;TOSCANA;TOSCANA - P01;ITALIA SOVRANA E POPOLARE;ANTONELLO CRESTI
CAMERA DEI DEPUTATI;TOSCANA;TOSCANA - P01;ITALIA SOVRANA E POPOLARE;ALAGIA SCARDIGLI
CAMERA DEI DEPUTATI;TOSCANA;TOSCANA - P01;ITALIA SOVRANA E POPOLARE;ENRICO ZANIERI
CAMERA DEI DEPUTATI;TOSCANA;TOSCANA - P02;ITALIA SOVRANA E POPOLARE;MARCO RIZZO
CAMERA DEI DEPUTATI;TOSCANA;TOSCANA - P02;ITALIA SOVRANA E POPOLARE;SILVIA STEFANI
CAMERA DEI DEPUTATI;TOSCANA;TOSCANA - P02;ITALIA SOVRANA E POPOLARE;FRANCESCO SALE
CAMERA DEI DEPUTATI;TOSCANA;TOSCANA - P02;ITALIA SOVRANA E POPOLARE;CAOLI BERNI
CAMERA DEI DEPUTATI;TOSCANA;TOSCANA - P03;ITALIA SOVRANA E POPOLARE;FRANCESCO TOSCANO
CAMERA DEI DEPUTATI;TOSCANA;TOSCANA - P03;ITALIA SOVRANA E POPOLARE;DANIELA MOSCA
CAMERA DEI DEPUTATI;TOSCANA;TOSCANA - P03;ITALIA SOVRANA E POPOLARE;MATTIA BIANCHI
CAMERA DEI DEPUTATI;TOSCANA;TOSCANA - P03;ITALIA SOVRANA E POPOLARE;GIULIA CEI
CAMERA DEI DEPUTATI;UMBRIA;UMBRIA - P01;ITALIA SOVRANA E POPOLARE;MARTINA CARLETTI
CAMERA DEI DEPUTATI;UMBRIA;UMBRIA - P01;ITALIA SOVRANA E POPOLARE;PAOLO ZIONI
CAMERA DEI DEPUTATI;UMBRIA;UMBRIA - P01;ITALIA SOVRANA E POPOLARE;CLAUDIA CASTANGIA
CAMERA DEI DEPUTATI;UMBRIA;UMBRIA - P01;ITALIA SOVRANA E POPOLARE;ANDREA MORETTI
CAMERA DEI DEPUTATI;MARCHE;MARCHE - P01;ITALIA SOVRANA E POPOLARE;MARCO RIZZO
CAMERA DEI DEPUTATI;MARCHE;MARCHE - P01;ITALIA SOVRANA E POPOLARE;MARIANELLA FIORAVANTI
CAMERA DEI DEPUTATI;MARCHE;MARCHE - P01;ITALIA SOVRANA E POPOLARE;STEFANO ROSATI
CAMERA DEI DEPUTATI;MARCHE;MARCHE - P01;ITALIA SOVRANA E POPOLARE;CATIA JACHETTI
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P01;ITALIA SOVRANA E POPOLARE;PAOLO PACE
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P01;ITALIA SOVRANA E POPOLARE;MARIA ANTONIETTA ZOLA
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P01;ITALIA SOVRANA E POPOLARE;NINO DI CICCO
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P01;ITALIA SOVRANA E POPOLARE;ARIANNA CERVINO
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P02;ITALIA SOVRANA E POPOLARE;ANTONELLA D'ANGELI
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P02;ITALIA SOVRANA E POPOLARE;FABIO MASSIMO VERNILLO
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P02;ITALIA SOVRANA E POPOLARE;MARIA RITA CAMPAGNOLO
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P02;ITALIA SOVRANA E POPOLARE;MASSIMO BIZZONI
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P03;ITALIA SOVRANA E POPOLARE;FRANCESCO TOSCANO
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P03;ITALIA SOVRANA E POPOLARE;MARIA RITA VOLPETTI
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P03;ITALIA SOVRANA E POPOLARE;ARNALDO VITANGELI
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P03;ITALIA SOVRANA E POPOLARE;ARIANNA CERVINO
CAMERA DEI DEPUTATI;LAZIO 2;LAZIO 2 - P01;ITALIA SOVRANA E POPOLARE;STEFANO D'ANDREA
CAMERA DEI DEPUTATI;LAZIO 2;LAZIO 2 - P01;ITALIA SOVRANA E POPOLARE;NICOLETTA CAROTTI
CAMERA DEI DEPUTATI;LAZIO 2;LAZIO 2 - P01;ITALIA SOVRANA E POPOLARE;GIOVANNI DI CLAUDIO
CAMERA DEI DEPUTATI;LAZIO 2;LAZIO 2 - P01;ITALIA SOVRANA E POPOLARE;DONATELLA DI FELICE
CAMERA DEI DEPUTATI;LAZIO 2;LAZIO 2 - P02;ITALIA SOVRANA E POPOLARE;SILVIA STEFANI
CAMERA DEI DEPUTATI;LAZIO 2;LAZIO 2 - P02;ITALIA SOVRANA E POPOLARE;SALVATORE SORTINO
CAMERA DEI DEPUTATI;LAZIO 2;LAZIO 2 - P02;ITALIA SOVRANA E POPOLARE;GIOVANNA DE DOMENICO
CAMERA DEI DEPUTATI;ABRUZZO;ABRUZZO - P01;ITALIA SOVRANA E POPOLARE;GIOVANNA CORICCIATI
CAMERA DEI DEPUTATI;ABRUZZO;ABRUZZO - P01;ITALIA SOVRANA E POPOLARE;LORENZO D'ONOFRIO
CAMERA DEI DEPUTATI;ABRUZZO;ABRUZZO - P01;ITALIA SOVRANA E POPOLARE;PAOLA PICCONE
CAMERA DEI DEPUTATI;ABRUZZO;ABRUZZO - P01;ITALIA SOVRANA E POPOLARE;UMBERTO MARIANI
CAMERA DEI DEPUTATI;MOLISE;MOLISE - P01;ITALIA SOVRANA E POPOLARE;STEFANO D'ANDREA
CAMERA DEI DEPUTATI;MOLISE;MOLISE - P01;ITALIA SOVRANA E POPOLARE;VALERIA SORU
CAMERA DEI DEPUTATI;CAMPANIA 1;CAMPANIA 1 - P01;ITALIA SOVRANA E POPOLARE;ANTONIO INGROIA
CAMERA DEI DEPUTATI;CAMPANIA 1;CAMPANIA 1 - P01;ITALIA SOVRANA E POPOLARE;RAFFAELLA DE FILIPPO
CAMERA DEI DEPUTATI;CAMPANIA 1;CAMPANIA 1 - P01;ITALIA SOVRANA E POPOLARE;GENNARO NENNA
CAMERA DEI DEPUTATI;CAMPANIA 1;CAMPANIA 1 - P01;ITALIA SOVRANA E POPOLARE;ROSA SPADAFORA
CAMERA DEI DEPUTATI;CAMPANIA 1;CAMPANIA 1 - P02;ITALIA SOVRANA E POPOLARE;SILVIA STEFANI
